color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,genres
 Black and White,Joel Schumacher,153.0,143.0,541.0,530.0,Minnie Driver,18000.0,51225796.0,Gerard Butler,The Phantom of the Opera ,96654,20660,Miranda Richardson,0.0,2047.0,English,UK,PG-13,70000000.0,2004.0,893.0,7.4,2.35,0,Drama
Color,Shekhar Kapur,202.0,114.0,159.0,877.0,Abbie Cornish,13000.0,16264475.0,Eddie Redmayne,Elizabeth: The Golden Age ,54787,16899,Jordi Mollà,1.0,216.0,English,UK,PG-13,55000000.0,2007.0,2000.0,6.9,1.85,0,Biography
Color,Karyn Kusama,178.0,93.0,45.0,352.0,Sophie Okonedo,9000.0,25857987.0,Charlize Theron,Æon Flux ,110614,10185,Paterson Joseph,0.0,532.0,English,USA,PG-13,62000000.0,2005.0,460.0,5.5,2.35,0,Action
Color,Ron Maxwell,84.0,280.0,33.0,67.0,Bruce Boxleitner,789.0,12870569.0,Billy Campbell,Gods and Generals ,13215,1671,John Castle,0.0,497.0,English,USA,PG-13,56000000.0,2003.0,640.0,6.3,2.35,953,Drama
Color,Robert Butler,44.0,100.0,0.0,745.0,Lauren Holly,995.0,11466088.0,Hector Elizondo,Turbulence ,8983,3952,Jeffrey DeMunn,0.0,84.0,English,USA,R,71000000.0,1997.0,879.0,4.7,2.35,316,Action
Color,Karey Kirkpatrick,93.0,107.0,11.0,506.0,Ronny Cox,939.0,16088610.0,Stephen Root,Imagine That ,10417,3742,Richard Schiff,2.0,39.0,English,USA,PG,55000000.0,2009.0,605.0,5.6,2.35,610,Comedy
Color,James Bobin,277.0,119.0,33.0,518.0,Tina Fey,3000.0,51178893.0,Ty Burrell,Muppets Most Wanted ,24285,6089,Hugh Bonneville,4.0,110.0,English,USA,PG,50000000.0,2014.0,2000.0,6.4,1.85,10000,Adventure
Color,Jonathan Frakes,76.0,95.0,906.0,287.0,Philip Winchester,956.0,6768055.0,Sophia Myles,Thunderbirds ,11148,2260,Brady Corbet,0.0,229.0,English,UK,PG,57000000.0,2004.0,579.0,4.2,1.85,437,Action
Color,Steve Antin,197.0,119.0,59.0,676.0,Peter Gallagher,2000.0,39440655.0,Eric Dane,Burlesque ,61680,4315,David Walton,1.0,222.0,English,USA,PG-13,55000000.0,2010.0,828.0,6.4,2.35,19000,Drama
Color,Jean-Pierre Jeunet,186.0,133.0,0.0,46.0,André Dussollier,226.0,6167817.0,Denis Lavant,A Very Long Engagement ,62607,405,Albert Dupontel,1.0,239.0,French,France,R,47000000.0,2004.0,52.0,7.7,2.35,0,Drama
Color,Guillermo del Toro,224.0,117.0,0.0,845.0,Thomas Kretschmann,12000.0,81645152.0,Norman Reedus,Blade II ,158267,15371,Tony Curran,1.0,559.0,English,USA,R,54000000.0,2002.0,919.0,6.7,1.85,0,Action
Color,Gabriele Muccino,202.0,123.0,125.0,835.0,Rosario Dawson,10000.0,69951824.0,Will Smith,Seven Pounds ,232710,14727,Madison Pettis,1.0,599.0,English,USA,PG-13,55000000.0,2008.0,3000.0,7.7,2.35,26000,Drama
Color,Walter Hill,279.0,92.0,394.0,565.0,Jason Momoa,13000.0,9483821.0,Sylvester Stallone,Bullet to the Head ,39247,25418,Jon Seda,3.0,131.0,English,USA,R,55000000.0,2012.0,11000.0,5.7,1.85,10000,Action
Color,Francis Ford Coppola,110.0,170.0,0.0,889.0,Joe Mantegna,14000.0,66676062.0,Al Pacino,The Godfather: Part III ,267980,16949,Bridget Fonda,1.0,545.0,English,USA,R,54000000.0,1990.0,1000.0,7.6,1.85,0,Crime
Color,Cameron Crowe,190.0,123.0,488.0,2000.0,Kirsten Dunst,5000.0,26838389.0,Orlando Bloom,Elizabethtown ,58658,12700,Judy Greer,0.0,495.0,English,USA,PG-13,57000000.0,2005.0,4000.0,6.4,1.85,0,Comedy
Color,Anthony Russo,136.0,110.0,94.0,240.0,Billy Gardell,277.0,75604320.0,Todd Stashwick,"You, Me and Dupree ",68417,847,Amanda Detmer,1.0,195.0,English,USA,PG-13,54000000.0,2006.0,245.0,5.6,1.85,0,Comedy
Color,Richard Lester,121.0,116.0,44.0,420.0,Ned Beatty,593.0,108200000.0,Margot Kidder,Superman II ,76331,2908,Jackie Cooper,4.0,269.0,English,USA,PG,54000000.0,1980.0,467.0,6.8,2.35,0,Action
Color,Martin Brest,131.0,121.0,102.0,43.0,Lenny Venito,117.0,5660084.0,Todd Giebenhain,Gigli ,41620,286,David Backus,0.0,418.0,English,USA,R,54000000.0,2003.0,62.0,2.4,2.35,2000,Comedy
 Black and White,Steven Zaillian,127.0,128.0,234.0,581.0,Anthony Hopkins,14000.0,7221458.0,Kate Winslet,All the King's Men ,20740,27614,Kevin Dunn,0.0,178.0,English,Germany,PG-13,55000000.0,2006.0,12000.0,6.2,1.85,0,Drama
Color,John Singleton,160.0,99.0,309.0,577.0,Vanessa Williams,23000.0,70327868.0,Christian Bale,Shaft ,58416,26527,Daniel von Bargen,0.0,301.0,English,Germany,R,46000000.0,2000.0,1000.0,5.9,2.35,0,Action
Color,Don Bluth,78.0,94.0,383.0,753.0,Kelsey Grammer,4000.0,58297830.0,Kirsten Dunst,Anastasia ,86347,6017,Bernadette Peters,1.0,191.0,English,USA,G,50000000.0,1997.0,808.0,7.1,2.35,0,Adventure
 Black and White,Baz Luhrmann,209.0,127.0,1000.0,653.0,Kylie Minogue,1000.0,57386369.0,Jim Broadbent,Moulin Rouge! ,224013,2601,Richard Roxburgh,1.0,2319.0,English,USA,PG-13,52500000.0,2001.0,691.0,7.6,2.35,10000,Drama
Color,Harold Becker,98.0,89.0,17.0,303.0,Teri Polo,12000.0,45207112.0,Steve Buscemi,Domestic Disturbance ,21283,13390,Matt O'Leary,1.0,190.0,English,USA,PG-13,53000000.0,2001.0,708.0,5.5,2.35,361,Crime
Color,Scott Cooper,391.0,123.0,108.0,3000.0,Benedict Cumberbatch,40000.0,62563543.0,Johnny Depp,Black Mass ,115216,63769,Adam Scott,7.0,289.0,English,USA,R,53000000.0,2015.0,19000.0,7.0,2.35,44000,Biography
Color,Clint Eastwood,279.0,135.0,16000.0,310.0,Chris Bauer,23000.0,33574332.0,Paul Walker,Flags of Our Fathers ,101221,24468,Tom McCarthy,0.0,415.0,English,USA,R,90000000.0,2006.0,638.0,7.1,2.35,0,Drama
Color,F. Gary Gray,216.0,118.0,473.0,963.0,Leslie Bibb,18000.0,73343413.0,Gerard Butler,Law Abiding Citizen ,217480,22517,Michael Kelly,0.0,429.0,English,USA,R,50000000.0,2009.0,1000.0,7.4,2.35,21000,Crime
Color,Robert Rodriguez,250.0,189.0,0.0,1000.0,Rosario Dawson,16000.0,25031037.0,Quentin Tarantino,Grindhouse ,155496,22186,Zoë Bell,0.0,532.0,English,USA,R,53000000.0,2007.0,3000.0,7.6,2.35,0,Action
Color,Jonathan Demme,78.0,172.0,438.0,466.0,Kimberly Elise,852.0,22843047.0,Oprah Winfrey,Beloved ,6082,2397,Hill Harper,1.0,207.0,English,USA,R,55000000.0,1998.0,637.0,5.9,1.85,853,Drama
Color,Curtis Hanson,106.0,124.0,161.0,681.0,Robert Duvall,21000.0,5755286.0,Robert Downey Jr.,Lucky You ,18310,26334,Kelvin Han Yee,1.0,63.0,English,USA,PG-13,55000000.0,2007.0,3000.0,5.9,2.35,672,Drama
Color,Steven Spielberg,194.0,141.0,14000.0,3000.0,Tom Hanks,29000.0,164435221.0,Leonardo DiCaprio,Catch Me If You Can ,525801,48153,Jennifer Garner,0.0,667.0,English,USA,PG-13,52000000.0,2002.0,15000.0,8.0,1.85,15000,Biography
Color,Kathryn Bigelow,558.0,157.0,0.0,304.0,Harold Perrineau,1000.0,95720716.0,Jennifer Ehle,Zero Dark Thirty ,216032,2759,Parker Sawyers,0.0,640.0,English,USA,R,40000000.0,2012.0,1000.0,7.4,1.85,39000,Drama
Color,Peyton Reed,183.0,106.0,235.0,931.0,John Michael Higgins,4000.0,118683135.0,Jon Favreau,The Break-Up ,102167,8315,Ann-Margret,1.0,483.0,English,USA,PG-13,52000000.0,2006.0,957.0,5.8,1.85,0,Comedy
Color,Phyllida Lloyd,238.0,108.0,58.0,838.0,Meryl Streep,14000.0,143704210.0,Colin Firth,Mamma Mia! ,145974,26002,Julie Walters,1.0,611.0,English,USA,PG-13,52000000.0,2008.0,11000.0,6.3,2.35,10000,Comedy
Color,Garry Marshall,186.0,125.0,0.0,11000.0,Taylor Lautner,14000.0,110476776.0,Bradley Cooper,Valentine's Day ,95437,45696,Anne Hathaway,12.0,211.0,English,USA,PG-13,52000000.0,2010.0,12000.0,5.7,1.85,9000,Comedy
Color,Jay Chandrasekhar,144.0,107.0,422.0,379.0,Jessica Simpson,631.0,80270227.0,Alice Greczyn,The Dukes of Hazzard ,66382,2297,Michael Weston,5.0,612.0,English,USA,PG-13,50000000.0,2005.0,534.0,5.1,2.35,0,Action
Color,Terrence Malick,156.0,215.0,0.0,463.0,Miranda Otto,648.0,36385763.0,Nick Stahl,The Thin Red Line ,138941,1937,Dash Mihok,0.0,1448.0,English,USA,R,52000000.0,1998.0,568.0,7.6,2.35,0,Drama
Color,David Dobkin,215.0,118.0,71.0,634.0,Olivia Wilde,16000.0,37035845.0,Ryan Reynolds,The Change-Up ,136680,28045,Mircea Monroe,2.0,149.0,English,USA,R,52000000.0,2011.0,10000.0,6.4,2.35,13000,Comedy
Color,Milos Forman,140.0,118.0,869.0,21.0,Gerry Becker,134.0,34580635.0,Matt Price,Man on the Moon ,100743,209,Tom Dreesen,1.0,549.0,English,UK,R,52000000.0,1999.0,27.0,7.4,2.35,0,Biography
Color,Martin Scorsese,133.0,178.0,17000.0,574.0,Don Rickles,22000.0,42438300.0,Robert De Niro,Casino ,333542,24183,Kevin Pollak,2.0,533.0,English,USA,R,52000000.0,1995.0,721.0,8.2,2.35,11000,Biography
Color,Pierre Morel,203.0,92.0,180.0,75.0,Amber Rose Revah,211.0,23324666.0,Kasia Smutniak,From Paris with Love ,97775,488,Rebecca Dayan,1.0,211.0,English,France,R,52000000.0,2010.0,135.0,6.5,2.35,0,Action
Color,Paul Hunter,127.0,104.0,13.0,343.0,Mako,961.0,23020488.0,Jaime King,Bulletproof Monk ,42324,2422,Victoria Smurfit,3.0,180.0,English,USA,PG-13,52000000.0,2003.0,691.0,5.5,2.35,846,Action
Color,Bobby Farrelly,155.0,116.0,101.0,79.0,Tony Cox,889.0,90567722.0,Robert Forster,"Me, Myself & Irene ",185878,1711,Rob Moran,1.0,481.0,English,USA,R,51000000.0,2000.0,624.0,6.5,1.85,0,Comedy
Color,Steve Oedekerk,98.0,90.0,176.0,523.0,Wanda Sykes,677.0,72601713.0,Rob Paulsen,Barnyard ,21396,2055,Maurice LaMarche,1.0,155.0,English,Germany,PG,51000000.0,2006.0,560.0,5.6,1.85,605,Animation
Color,Chris Weitz,299.0,130.0,129.0,12000.0,Kristen Stewart,21000.0,296623634.0,Robert Pattinson,The Twilight Saga: New Moon ,220758,64040,Taylor Lautner,2.0,919.0,English,USA,PG-13,50000000.0,2009.0,17000.0,4.6,2.35,13000,Adventure
Color,Andrew Adamson,212.0,90.0,80.0,21.0,Chris Miller,145.0,267652016.0,Kathleen Freeman,Shrek ,467113,275,Bobby Block,1.0,945.0,English,USA,PG,60000000.0,2001.0,50.0,7.9,1.85,0,Adventure
Color,George Nolfi,413.0,106.0,53.0,593.0,Michael Kelly,13000.0,62453315.0,Matt Damon,The Adjustment Bureau ,200035,14607,Jon Stewart,2.0,407.0,English,USA,PG-13,50200000.0,2011.0,963.0,7.1,1.85,36000,Romance
Color,Kevin Reynolds,67.0,155.0,58.0,720.0,Morgan Freeman,25000.0,165500000.0,Alan Rickman,Robin Hood: Prince of Thieves ,145257,38518,Michael Wincott,0.0,322.0,English,USA,PG-13,48000000.0,1991.0,11000.0,6.9,1.85,0,Action
Color,Cameron Crowe,109.0,139.0,488.0,597.0,Kelly Preston,10000.0,153620822.0,Tom Cruise,Jerry Maguire ,189923,12182,Bonnie Hunt,0.0,318.0,English,USA,R,50000000.0,1996.0,743.0,7.3,1.85,0,Comedy
Color,Seth MacFarlane,457.0,112.0,3000.0,1000.0,Seth MacFarlane,15000.0,218628680.0,Mila Kunis,Ted ,471644,21773,Tom Skerritt,1.0,623.0,English,USA,R,50000000.0,2012.0,3000.0,7.0,1.85,74000,Comedy
Color,James L. Brooks,156.0,139.0,274.0,285.0,Yeardley Smith,625.0,147637474.0,Lupe Ontiveros,As Good as It Gets ,224671,1474,Shirley Knight,0.0,470.0,English,USA,PG-13,50000000.0,1997.0,440.0,7.7,1.85,11000,Comedy
Color,Tom Shadyac,55.0,115.0,293.0,878.0,Philip Seymour Hoffman,49000.0,135014968.0,Robin Williams,Patch Adams ,80580,74382,Monica Potter,1.0,375.0,English,USA,PG-13,50000000.0,1998.0,22000.0,6.7,2.35,0,Biography
Color,Adam McKay,272.0,143.0,285.0,7000.0,Will Ferrell,11000.0,2175312.0,Harrison Ford,Anchorman 2: The Legend Continues ,131227,28176,Steve Carell,2.0,346.0,English,USA,PG-13,50000000.0,2013.0,8000.0,6.3,2.35,41000,Comedy
Color,Steven Brill,117.0,96.0,65.0,828.0,Adam Sandler,12000.0,126203320.0,Steve Buscemi,Mr. Deeds ,110432,26826,Peter Gallagher,1.0,309.0,English,USA,PG-13,50000000.0,2002.0,11000.0,5.8,1.85,0,Comedy
Color,J.J. Abrams,539.0,112.0,14000.0,417.0,AJ Michalka,1000.0,126975169.0,Joel Courtney,Super 8 ,287822,3388,Zach Mills,0.0,849.0,English,USA,PG-13,50000000.0,2011.0,560.0,7.1,2.35,37000,Mystery
Color,Steven Soderbergh,169.0,131.0,0.0,658.0,Albert Finney,8000.0,125548685.0,Julia Roberts,Erin Brockovich ,135246,10003,Conchata Ferrell,0.0,498.0,English,USA,R,52000000.0,2000.0,883.0,7.3,1.85,0,Biography
Color,Donald Petrie,140.0,116.0,80.0,651.0,Adam Goldberg,11000.0,105807520.0,Matthew McConaughey,How to Lose a Guy in 10 Days ,156717,14087,Thomas Lennon,2.0,357.0,English,USA,PG-13,50000000.0,2003.0,1000.0,6.4,1.85,0,Comedy
Color,Phil Lord,330.0,112.0,97.0,584.0,Craig Roberts,17000.0,191616238.0,Channing Tatum,22 Jump Street ,258186,19428,Amber Stevens West,2.0,322.0,English,USA,R,50000000.0,2014.0,920.0,7.1,2.35,24000,Action
Color,Neil Jordan,120.0,123.0,277.0,4000.0,Tom Cruise,11000.0,105264608.0,Brad Pitt,Interview with the Vampire: The Vampire Chronicles ,239752,25697,Kirsten Dunst,0.0,406.0,English,USA,R,60000000.0,1994.0,10000.0,7.6,1.85,11000,Drama
Color,Peyton Reed,190.0,104.0,235.0,1000.0,Zooey Deschanel,14000.0,97680195.0,Bradley Cooper,Yes Man ,271691,29505,Danny Masterson,1.0,243.0,English,USA,PG-13,70000000.0,2008.0,11000.0,6.8,2.35,0,Comedy
Color,Rawson Marshall Thurber,177.0,107.0,43.0,569.0,Thomas Kretschmann,12000.0,126088877.0,Dwayne Johnson,Central Intelligence ,33354,14569,Megan Park,2.0,110.0,English,USA,PG-13,50000000.0,2016.0,919.0,6.6,2.35,10000,Action
Color,Chris Columbus,65.0,124.0,0.0,701.0,Liam Aiken,8000.0,91030827.0,Julia Roberts,Stepmom ,46482,9988,Herbert Russell,2.0,252.0,English,USA,PG-13,50000000.0,1998.0,818.0,6.7,2.35,0,Comedy
Color,Sean Anders,145.0,96.0,51.0,322.0,Linda Cardellini,8000.0,150315155.0,Will Ferrell,Daddy's Home ,54010,10886,Mark L. Young,2.0,130.0,English,USA,PG-13,50000000.0,2015.0,2000.0,6.1,1.85,13000,Comedy
Color,Rob Marshall,321.0,125.0,252.0,10000.0,Meryl Streep,40000.0,127997349.0,Johnny Depp,Into the Woods ,101178,62837,Anna Kendrick,1.0,779.0,English,USA,PG,50000000.0,2014.0,11000.0,6.0,2.39,90000,Adventure
Color,Spike Lee,230.0,129.0,0.0,277.0,James Ransone,18000.0,88504640.0,Denzel Washington,Inside Man ,273108,19148,Peter Gerety,2.0,646.0,English,USA,R,45000000.0,2006.0,412.0,7.6,2.35,0,Crime
Color,Brian Helgeland,143.0,90.0,241.0,416.0,Deborah Kara Unger,1000.0,81517441.0,Bill Duke,Payback ,111368,3148,William Devane,1.0,394.0,English,USA,R,50000000.0,1999.0,495.0,7.1,2.35,0,Action
Color,Frank Marshall,55.0,109.0,155.0,293.0,Joe Don Baker,426.0,81022333.0,Dylan Walsh,Congo ,34471,1761,Grant Heslov,0.0,147.0,English,USA,PG-13,50000000.0,1995.0,387.0,5.0,1.85,0,Action
Color,Alex Proyas,279.0,121.0,295.0,329.0,Ben Mendelsohn,12000.0,79948113.0,Nicolas Cage,Knowing ,186879,13421,Chandler Canterbury,0.0,791.0,English,USA,PG-13,50000000.0,2009.0,748.0,6.2,2.35,0,Drama
Color,Tom Dey,143.0,95.0,9.0,11000.0,Matthew McConaughey,14000.0,88658172.0,Bradley Cooper,Failure to Launch ,58412,37967,Zooey Deschanel,2.0,242.0,English,USA,PG-13,50000000.0,2006.0,11000.0,5.6,2.35,2000,Comedy
Color,Glenn Ficarra,310.0,118.0,43.0,7000.0,Emma Stone,33000.0,84244877.0,Ryan Gosling,"Crazy, Stupid, Love. ",375456,57426,Steve Carell,7.0,292.0,English,USA,PG-13,50000000.0,2011.0,15000.0,7.4,2.39,44000,Comedy
Color,Peter Hewitt,116.0,80.0,12.0,58.0,Mark Christopher Lawrence,13000.0,75367693.0,Bill Murray,Garfield ,58961,13430,Michael Monks,0.0,232.0,English,USA,PG,35000000.0,2004.0,258.0,5.0,1.85,795,Animation
Color,Joe Roth,105.0,99.0,148.0,660.0,Cheech Marin,2000.0,73701902.0,Jamie Lee Curtis,Christmas with the Kranks ,27548,6729,Jake Busey,1.0,209.0,English,USA,PG,60000000.0,2004.0,843.0,5.2,2.35,0,Comedy
Color,Bennett Miller,419.0,133.0,152.0,11000.0,Robin Wright,22000.0,75605492.0,Philip Seymour Hoffman,Moneyball ,283563,53094,Brad Pitt,1.0,312.0,English,USA,PG-13,50000000.0,2011.0,18000.0,7.6,1.85,27000,Biography
Color,Wolfgang Petersen,64.0,127.0,249.0,808.0,Morgan Freeman,18000.0,67823573.0,Kevin Spacey,Outbreak ,91176,30383,Rene Russo,3.0,130.0,English,USA,R,50000000.0,1995.0,11000.0,6.6,1.85,0,Action
Color,Jaume Collet-Serra,359.0,106.0,174.0,660.0,Nate Parker,14000.0,91439400.0,Liam Neeson,Non-Stop ,200647,16967,Scoot McNairy,0.0,384.0,English,UK,PG-13,50000000.0,2014.0,664.0,7.0,2.35,24000,Action
Color,Andy Fickman,166.0,98.0,99.0,433.0,Billy Brown,12000.0,67128202.0,Dwayne Johnson,Race to Witch Mountain ,43328,14007,Tom Everett Scott,3.0,110.0,English,USA,PG,65000000.0,2009.0,536.0,5.7,2.35,0,Action
Color,James McTeigue,525.0,132.0,160.0,443.0,Eddie Marsan,20000.0,70496802.0,Natalie Portman,V for Vendetta ,791783,22417,Rupert Graves,1.0,2042.0,English,USA,R,54000000.0,2005.0,979.0,8.2,2.35,48000,Action
Color,David Dobkin,165.0,114.0,71.0,55.0,Anna-Louise Plowman,154.0,60470220.0,Fann Wong,Shanghai Knights ,81444,428,Georgina Chapman,2.0,192.0,English,USA,PG-13,50000000.0,2003.0,131.0,6.2,2.35,955,Action
Color,Matthew O'Callaghan,87.0,78.0,5.0,1000.0,Frank Welker,8000.0,58336565.0,Will Ferrell,Curious George ,12845,11124,Alexander Gould,0.0,118.0,English,USA,G,50000000.0,2006.0,2000.0,6.6,1.85,624,Adventure
Color,Angela Robinson,117.0,101.0,23.0,541.0,Thomas Lennon,660.0,66002004.0,Scoot McNairy,Herbie Fully Loaded ,36431,2177,Cheryl Hines,1.0,168.0,English,USA,G,50000000.0,2005.0,651.0,4.7,1.85,1000,Adventure
Color,Gary Fleder,113.0,113.0,39.0,477.0,Jennifer Esposito,1000.0,54997476.0,Oliver Platt,Don't Say a Word ,40362,3341,Conrad Goode,0.0,248.0,English,USA,R,50000000.0,2001.0,912.0,6.3,2.35,970,Crime
Color,Tommy Wirkola,349.0,98.0,75.0,467.0,Derek Mears,10000.0,55682070.0,Jeremy Renner,Hansel & Gretel: Witch Hunters ,159868,11946,Ingrid Bolsø Berdal,2.0,304.0,English,Germany,R,50000000.0,2013.0,520.0,6.1,2.35,45000,Action
Color,Adrian Lyne,152.0,124.0,213.0,372.0,Erik Per Sullivan,838.0,52752475.0,Olivier Martinez,Unfaithful ,63067,2583,Chad Lowe,0.0,533.0,English,USA,R,50000000.0,2002.0,593.0,6.7,1.85,0,Drama
Color,D.J. Caruso,288.0,109.0,154.0,144.0,Emily Wickersham,15000.0,55092830.0,Alex Pettyfer,I Am Number Four ,195043,15608,Reuben Langdon,1.0,329.0,English,USA,PG-13,60000000.0,2011.0,348.0,6.1,1.85,27000,Action
Color,Stephen Gaghan,358.0,128.0,79.0,414.0,Amr Waked,13000.0,50815288.0,Matt Damon,Syriana ,109188,14747,Kayvan Novak,0.0,625.0,English,USA,R,50000000.0,2005.0,903.0,7.0,2.35,0,Drama
Color,Michael Bay,204.0,144.0,0.0,681.0,James Badge Dale,769.0,52822418.0,Toby Stephens,13 Hours ,47764,3580,David Costabile,0.0,219.0,English,USA,R,50000000.0,2016.0,726.0,7.4,2.35,44000,Action
Color,Jorge R. Gutiérrez,156.0,95.0,34.0,679.0,Hector Elizondo,17000.0,50150619.0,Channing Tatum,The Book of Life ,45580,19513,Ana de la Reguera,1.0,102.0,English,USA,PG,50000000.0,2014.0,995.0,7.3,2.35,18000,Adventure
Color,Richard Loncraine,171.0,105.0,12.0,935.0,Harrison Ford,87000.0,48745150.0,Jimmy Bennett,Firewall ,50170,101383,Mary Lynn Rajskub,1.0,306.0,English,USA,PG-13,50000000.0,2006.0,11000.0,5.8,2.35,773,Crime
Color,Clint Eastwood,76.0,121.0,16000.0,826.0,Mark Margolis,16000.0,50007168.0,Clint Eastwood,Absolute Power ,39529,19139,Scott Glenn,0.0,142.0,English,USA,R,50000000.0,1997.0,1000.0,6.7,2.35,1000,Action
Color,Ridley Scott,97.0,125.0,0.0,957.0,Demi Moore,10000.0,48154732.0,Viggo Mortensen,G.I. Jane ,60326,15569,John Michael Higgins,1.0,142.0,English,USA,R,50000000.0,1997.0,2000.0,5.8,2.35,2000,Action
Color,David Fincher,157.0,129.0,21000.0,283.0,Armin Mueller-Stahl,495.0,48265581.0,Deborah Kara Unger,The Game ,261069,1397,Charles Martinet,1.0,506.0,English,USA,R,50000000.0,1997.0,294.0,7.8,2.35,25000,Drama
Color,Christophe Gans,267.0,132.0,50.0,368.0,Deborah Kara Unger,992.0,46982632.0,Radha Mitchell,Silent Hill ,172792,1933,Alice Krige,0.0,1740.0,English,Canada,R,50000000.0,2006.0,495.0,6.6,2.35,0,Adventure
Color,Howard Deutch,118.0,118.0,41.0,585.0,Jon Favreau,18000.0,44737059.0,Keanu Reeves,The Replacements ,48322,24024,Faizon Love,1.0,261.0,English,USA,PG-13,50000000.0,2000.0,4000.0,6.5,1.85,0,Comedy
Color,Jon Hurwitz,291.0,113.0,22.0,1000.0,Dania Ramirez,3000.0,56724080.0,Alyson Hannigan,American Reunion ,172112,8398,Natasha Lyonne,7.0,181.0,English,USA,R,50000000.0,2012.0,1000.0,6.7,1.85,39000,Comedy
Color,F. Gary Gray,68.0,140.0,473.0,294.0,Michael Cudlitz,18000.0,44484065.0,Kevin Spacey,The Negotiator ,107227,20152,Siobhan Fallon Hogan,2.0,279.0,English,Germany,R,50000000.0,1998.0,822.0,7.3,2.35,3000,Action
Color,Steven Quale,228.0,89.0,77.0,159.0,Alycia Debnam-Carey,490.0,47553512.0,Matt Walsh,Into the Storm ,54101,1367,Scott Lawrence,0.0,210.0,English,USA,PG-13,50000000.0,2014.0,298.0,5.8,1.85,15000,Action
Color,John Landis,36.0,104.0,644.0,174.0,Jon Tenney,437.0,42610000.0,Louis Lombardi,Beverly Hills Cop III ,60293,1093,Gilbert R. Hill,1.0,114.0,English,USA,R,55000000.0,1994.0,289.0,5.5,1.85,669,Action
Color,Joe Dante,105.0,106.0,287.0,767.0,Robert Picardo,16000.0,41482207.0,Christopher Lee,Gremlins 2: The New Batch ,68428,19610,Phoebe Cates,0.0,148.0,English,USA,PG-13,50000000.0,1990.0,823.0,6.3,1.85,0,Comedy
Color,David Dobkin,276.0,141.0,71.0,3000.0,Robert Duvall,21000.0,47105085.0,Robert Downey Jr.,The Judge ,136973,30183,Leighton Meester,1.0,275.0,English,USA,R,50000000.0,2014.0,3000.0,7.4,2.35,47000,Crime
Color,Mimi Leder,93.0,124.0,75.0,258.0,Holt McCallany,294.0,41256277.0,Armin Mueller-Stahl,The Peacemaker ,46451,1289,Marcel Iures,2.0,156.0,English,USA,R,50000000.0,1997.0,273.0,5.9,2.35,0,Action
Color,Alexander Witt,191.0,98.0,38.0,706.0,Thomas Kretschmann,14000.0,50740078.0,Milla Jovovich,Resident Evil: Apocalypse ,151580,16791,Mike Epps,1.0,672.0,English,Germany,R,45000000.0,2004.0,919.0,6.2,2.35,0,Action
Color,Beeban Kidron,143.0,108.0,17.0,186.0,Jim Broadbent,14000.0,40203020.0,Colin Firth,Bridget Jones: The Edge of Reason ,74315,15634,Celia Imrie,1.0,259.0,English,UK,R,40000000.0,2004.0,1000.0,5.9,2.35,0,Comedy
Color,Carl Franklin,124.0,114.0,73.0,323.0,Sanaa Lathan,18000.0,40905277.0,Denzel Washington,Out of Time ,45895,19739,John Billingsley,3.0,157.0,English,USA,R,50000000.0,2003.0,886.0,6.5,2.35,1000,Crime
Color,Steven Seagal,47.0,101.0,0.0,158.0,Joan Chen,854.0,38590500.0,Mike Starr,On Deadly Ground ,17997,1860,Sven-Ole Thorsen,1.0,140.0,English,USA,R,50000000.0,1994.0,643.0,4.4,2.35,812,Action
Color,Robert Rodriguez,66.0,93.0,0.0,717.0,Kristin Davis,12000.0,39177541.0,Taylor Lautner,The Adventures of Sharkboy and Lavagirl 3-D ,20310,14899,Taylor Dooley,1.0,177.0,English,USA,PG,50000000.0,2005.0,722.0,3.5,1.85,0,Action
Color,Danny Boyle,118.0,119.0,0.0,39.0,Virginie Ledoyen,29000.0,39778599.0,Leonardo DiCaprio,The Beach ,176169,29461,Peter Youngblood Hills,0.0,548.0,English,USA,R,50000000.0,2000.0,414.0,6.6,2.35,0,Adventure
Color,Garry Marshall,93.0,119.0,0.0,434.0,Felicity Huffman,627.0,37486138.0,Amber Valletta,Raising Helen ,30890,2052,Spencer Breslin,1.0,106.0,English,USA,PG-13,50000000.0,2004.0,508.0,6.0,1.85,718,Comedy
Color,James McTeigue,235.0,99.0,160.0,72.0,Ben Miles,330.0,38105077.0,Shô Kosugi,Ninja Assassin ,58349,701,Rain,0.0,194.0,English,USA,R,40000000.0,2009.0,119.0,6.4,2.35,0,Action
Color,Sam Raimi,113.0,137.0,0.0,432.0,Kelly Preston,24000.0,35168395.0,J.K. Simmons,For Love of the Game ,26034,25469,Carmine Giovinazzo,0.0,226.0,English,USA,PG-13,50000000.0,1999.0,743.0,6.5,2.35,0,Drama
Color,Andrew Bergman,51.0,117.0,31.0,210.0,Rumer Willis,2000.0,32800000.0,Demi Moore,Striptease ,34896,3016,Paul Guilfoyle,1.0,118.0,English,USA,R,40000000.0,1996.0,472.0,4.3,1.85,877,Comedy
